timestamp_utc,time_elapsed_s,message_type,t_raw,v_volts,i_mA,state,temp_celsius,message
2026-04-17T14:03:05.928097,0.032,telemetry,1239240,103.000,0.000,0,24.900,"T:1239240, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:05.967238,0.072,telemetry,1239250,103.000,0.000,0,24.900,"T:1239250, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:06.009215,0.114,telemetry,1239260,103.000,0.000,0,24.900,"T:1239260, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:06.048882,0.153,telemetry,1239270,103.000,0.000,0,24.900,"T:1239270, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:06.090926,0.195,telemetry,1239280,103.000,0.000,0,24.900,"T:1239280, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:06.130727,0.235,telemetry,1239290,103.000,0.000,0,24.900,"T:1239290, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:06.172598,0.277,telemetry,1239300,103.000,0.000,0,24.900,"T:1239300, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:06.212330,0.317,telemetry,1239310,103.000,0.000,0,24.900,"T:1239310, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:06.254288,0.359,telemetry,1239320,103.000,0.000,0,24.900,"T:1239320, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:06.293935,0.398,telemetry,1239330,103.000,0.000,0,24.900,"T:1239330, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:06.335974,0.440,telemetry,1239340,103.000,0.000,0,24.900,"T:1239340, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:06.375627,0.480,telemetry,1239350,103.000,0.000,0,24.900,"T:1239350, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:06.417630,0.522,telemetry,1239360,103.000,0.000,0,24.900,"T:1239360, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:06.457285,0.562,telemetry,1239370,103.000,0.000,0,24.900,"T:1239370, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:06.499299,0.604,telemetry,1239380,103.000,0.000,0,24.900,"T:1239380, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:06.538936,0.643,telemetry,1239390,103.000,0.000,0,24.900,"T:1239390, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:06.580996,0.685,telemetry,1239400,103.000,0.000,0,24.900,"T:1239400, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:06.620634,0.725,telemetry,1239410,103.000,0.000,0,24.900,"T:1239410, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:06.662631,0.767,telemetry,1239420,103.000,0.000,0,24.900,"T:1239420, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:06.702300,0.807,telemetry,1239430,103.000,0.000,0,24.900,"T:1239430, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:06.744374,0.849,telemetry,1239440,103.000,0.000,0,24.900,"T:1239440, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:06.783981,0.888,telemetry,1239450,103.000,0.000,0,24.900,"T:1239450, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:06.826028,0.930,telemetry,1239460,103.000,0.000,0,24.900,"T:1239460, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:06.865655,0.970,telemetry,1239470,103.000,0.000,0,24.900,"T:1239470, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:06.907686,1.012,telemetry,1239480,103.000,0.000,0,24.900,"T:1239480, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:06.947347,1.052,telemetry,1239490,103.000,0.000,0,24.900,"T:1239490, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:06.989361,1.094,telemetry,1239500,103.000,0.000,0,24.900,"T:1239500, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:07.029010,1.133,telemetry,1239510,103.000,0.000,0,24.900,"T:1239510, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:07.071020,1.175,telemetry,1239520,103.000,0.000,0,24.900,"T:1239520, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:07.110657,1.215,telemetry,1239530,103.000,0.000,0,24.900,"T:1239530, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:07.152688,1.257,telemetry,1239540,103.000,0.000,0,24.900,"T:1239540, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:07.192360,1.297,telemetry,1239550,103.000,0.000,0,24.900,"T:1239550, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:07.234396,1.339,telemetry,1239560,103.000,0.000,0,24.900,"T:1239560, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:07.274019,1.378,telemetry,1239570,103.000,0.000,0,24.900,"T:1239570, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:07.316041,1.420,telemetry,1239580,103.000,0.000,0,24.900,"T:1239580, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:07.355695,1.460,telemetry,1239590,103.000,0.000,0,24.900,"T:1239590, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:07.397728,1.502,telemetry,1239600,103.000,0.000,0,24.900,"T:1239600, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:07.437380,1.542,telemetry,1239610,103.000,0.000,0,24.900,"T:1239610, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:07.479398,1.584,telemetry,1239620,103.000,0.000,0,24.900,"T:1239620, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:07.519043,1.623,telemetry,1239630,103.000,0.000,0,24.900,"T:1239630, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:07.561344,1.666,telemetry,1239640,103.000,0.000,0,24.900,"T:1239640, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:07.600735,1.705,telemetry,1239650,103.000,0.000,0,24.900,"T:1239650, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:07.642753,1.747,telemetry,1239660,103.000,0.000,0,24.900,"T:1239660, V:103, I:0 mA, Temp:24.90 C, STATE:0"
2026-04-17T14:03:07.682405,1.787,telemetry,1239670,103.000,0.000,0,24.900,"T:1239670, V:103, I:0 mA, Temp:24.90 C, STATE:0"
