timestamp_utc,time_elapsed_s,message_type,t_raw,v_volts,i_mA,state,temp_celsius,message
2026-05-05T16:57:45.777852,0.021,telemetry,,,0.000,0,20730.000,", I:0 mA, Temp:20730 mC, STATE:0"
2026-05-05T16:57:45.787261,0.030,telemetry,12169,303.000,0.000,0,20730.000,"T:12169, V:303, I:0 mA, Temp:20730 mC, STATE:0"
2026-05-05T16:57:45.797199,0.040,telemetry,12170,304.000,0.000,0,20730.000,"T:12170, V:304, I:0 mA, Temp:20730 mC, STATE:0"
2026-05-05T16:57:45.807182,0.050,telemetry,12171,304.000,0.000,0,20730.000,"T:12171, V:304, I:0 mA, Temp:20730 mC, STATE:0"
2026-05-05T16:57:45.817189,0.060,telemetry,12172,303.000,0.000,0,20730.000,"T:12172, V:303, I:0 mA, Temp:20730 mC, STATE:0"
2026-05-05T16:57:45.827125,0.070,telemetry,12173,305.000,0.000,0,20730.000,"T:12173, V:305, I:0 mA, Temp:20730 mC, STATE:0"
2026-05-05T16:57:45.837095,0.080,telemetry,12174,303.000,0.000,0,20730.000,"T:12174, V:303, I:0 mA, Temp:20730 mC, STATE:0"
2026-05-05T16:57:45.847083,0.090,telemetry,12175,303.000,0.000,0,20730.000,"T:12175, V:303, I:0 mA, Temp:20730 mC, STATE:0"
2026-05-05T16:57:45.857041,0.100,telemetry,12176,303.000,0.000,0,20730.000,"T:12176, V:303, I:0 mA, Temp:20730 mC, STATE:0"
2026-05-05T16:57:45.867010,0.110,telemetry,12177,303.000,0.000,0,20730.000,"T:12177, V:303, I:0 mA, Temp:20730 mC, STATE:0"
2026-05-05T16:57:45.877192,0.120,telemetry,12178,303.000,0.000,0,20730.000,"T:12178, V:303, I:0 mA, Temp:20730 mC, STATE:0"
2026-05-05T16:57:45.886998,0.130,telemetry,12179,303.000,0.000,0,20730.000,"T:12179, V:303, I:0 mA, Temp:20730 mC, STATE:0"
2026-05-05T16:57:45.897560,0.140,telemetry,12180,304.000,0.000,0,20730.000,"T:12180, V:304, I:0 mA, Temp:20730 mC, STATE:0"
2026-05-05T16:57:45.906933,0.150,telemetry,12181,303.000,0.000,0,20924.000,"T:12181, V:303, I:0 mA, Temp:20924 mC, STATE:0"
2026-05-05T16:57:45.916867,0.160,telemetry,12182,304.000,0.000,0,20924.000,"T:12182, V:304, I:0 mA, Temp:20924 mC, STATE:0"
2026-05-05T16:57:45.926869,0.170,telemetry,12183,304.000,0.000,0,20924.000,"T:12183, V:304, I:0 mA, Temp:20924 mC, STATE:0"
2026-05-05T16:57:45.936806,0.180,telemetry,12184,303.000,0.000,0,20924.000,"T:12184, V:303, I:0 mA, Temp:20924 mC, STATE:0"
2026-05-05T16:57:45.946819,0.190,telemetry,12185,304.000,0.000,0,20924.000,"T:12185, V:304, I:0 mA, Temp:20924 mC, STATE:0"
2026-05-05T16:57:45.956739,0.200,telemetry,12186,303.000,0.000,0,20924.000,"T:12186, V:303, I:0 mA, Temp:20924 mC, STATE:0"
2026-05-05T16:57:45.966762,0.210,telemetry,12187,303.000,0.000,0,20924.000,"T:12187, V:303, I:0 mA, Temp:20924 mC, STATE:0"
2026-05-05T16:57:45.976690,0.220,telemetry,12188,303.000,0.000,0,20924.000,"T:12188, V:303, I:0 mA, Temp:20924 mC, STATE:0"
2026-05-05T16:57:45.986657,0.230,telemetry,12189,303.000,0.000,0,20924.000,"T:12189, V:303, I:0 mA, Temp:20924 mC, STATE:0"
