timestamp_utc,time_elapsed_s,message_type,t_raw,v_volts,i_mA,state,temp_celsius,message
2026-04-29T16:33:50.876714,0.061,telemetry,230880,367.000,8.000,0,-4.480,"T:230880, V:367, I:8 mA, Temp:-4.48 C, STATE:0"
2026-04-29T16:33:50.974666,0.159,telemetry,230890,366.000,7.000,0,-4.480,"T:230890, V:366, I:7 mA, Temp:-4.48 C, STATE:0"
2026-04-29T16:33:51.075507,0.260,telemetry,230900,367.000,9.000,0,-4.480,"T:230900, V:367, I:9 mA, Temp:-4.48 C, STATE:0"
2026-04-29T16:33:51.174055,0.358,telemetry,230910,366.000,7.000,0,-4.480,"T:230910, V:366, I:7 mA, Temp:-4.48 C, STATE:0"
2026-04-29T16:33:51.274936,0.459,telemetry,230920,367.000,7.000,0,-4.480,"T:230920, V:367, I:7 mA, Temp:-4.48 C, STATE:0"
2026-04-29T16:33:51.373421,0.558,telemetry,230930,368.000,7.000,0,-4.480,"T:230930, V:368, I:7 mA, Temp:-4.48 C, STATE:0"
2026-04-29T16:33:51.474324,0.659,telemetry,230940,368.000,7.000,0,-4.480,"T:230940, V:368, I:7 mA, Temp:-4.48 C, STATE:0"
2026-04-29T16:33:51.572823,0.757,telemetry,230950,368.000,8.000,0,-4.480,"T:230950, V:368, I:8 mA, Temp:-4.48 C, STATE:0"
2026-04-29T16:33:51.673742,0.858,telemetry,230960,369.000,8.000,0,-4.480,"T:230960, V:369, I:8 mA, Temp:-4.48 C, STATE:0"
2026-04-29T16:33:51.772231,0.956,telemetry,230970,368.000,7.000,0,-4.480,"T:230970, V:368, I:7 mA, Temp:-4.48 C, STATE:0"
2026-04-29T16:33:51.873076,1.057,telemetry,230980,368.000,7.000,0,-4.480,"T:230980, V:368, I:7 mA, Temp:-4.48 C, STATE:0"
2026-04-29T16:33:51.971581,1.156,telemetry,230990,369.000,7.000,0,-4.480,"T:230990, V:369, I:7 mA, Temp:-4.48 C, STATE:0"
