timestamp_utc,time_elapsed_s,message_type,t_raw,v_volts,i_mA,state,temp_celsius,message
2026-03-31T17:24:32.634619,0.003,telemetry,43440,0.000,6.000,1,-1.200,"T:43440, V:0, I:6.0 mA, STATE:1, Temp: -1.20 C"
2026-03-31T17:24:32.839770,0.208,telemetry,43441,0.000,6.100,1,-1.100,"T:43441, V:0, I:6.1 mA, STATE:1, Temp: -1.10 C"
2026-03-31T17:24:33.044880,0.414,telemetry,43442,0.000,6.200,1,-1.001,"T:43442, V:0, I:6.2 mA, STATE:1, Temp: -1.00 C"
2026-03-31T17:24:33.249980,0.619,telemetry,43443,0.000,6.299,1,-0.904,"T:43443, V:0, I:6.3 mA, STATE:1, Temp: -0.90 C"
2026-03-31T17:24:33.455087,0.824,telemetry,43444,0.000,6.397,1,-0.811,"T:43444, V:0, I:6.4 mA, STATE:1, Temp: -0.81 C"
2026-03-31T17:24:33.656001,1.025,telemetry,43445,0.000,6.495,1,-0.721,"T:43445, V:0, I:6.5 mA, STATE:1, Temp: -0.72 C"
2026-03-31T17:24:33.857660,1.226,telemetry,43446,0.000,6.591,1,-0.635,"T:43446, V:0, I:6.6 mA, STATE:1, Temp: -0.64 C"
2026-03-31T17:24:34.062828,1.432,telemetry,43447,0.000,6.686,1,-0.556,"T:43447, V:0, I:6.7 mA, STATE:1, Temp: -0.56 C"
2026-03-31T17:24:34.266032,1.635,telemetry,43448,0.000,6.779,1,-0.483,"T:43448, V:0, I:6.8 mA, STATE:1, Temp: -0.48 C"
2026-03-31T17:24:34.471086,1.840,telemetry,43449,0.000,6.870,1,-0.417,"T:43449, V:0, I:6.9 mA, STATE:1, Temp: -0.42 C"
2026-03-31T17:24:34.676392,2.045,telemetry,43450,0.000,6.959,1,-0.359,"T:43450, V:0, I:7.0 mA, STATE:1, Temp: -0.36 C"
2026-03-31T17:24:34.881639,2.250,telemetry,43451,0.000,7.045,1,-0.309,"T:43451, V:0, I:7.0 mA, STATE:1, Temp: -0.31 C"
2026-03-31T17:24:35.086967,2.456,telemetry,43452,0.000,7.129,1,-0.268,"T:43452, V:0, I:7.1 mA, STATE:1, Temp: -0.27 C"
2026-03-31T17:24:35.289973,2.659,telemetry,43453,0.000,7.210,1,-0.236,"T:43453, V:0, I:7.2 mA, STATE:1, Temp: -0.24 C"
2026-03-31T17:24:35.494831,2.863,telemetry,43454,0.000,7.288,1,-0.215,"T:43454, V:0, I:7.3 mA, STATE:1, Temp: -0.21 C"
2026-03-31T17:24:35.699477,3.068,telemetry,43455,0.000,7.363,1,-0.203,"T:43455, V:0, I:7.4 mA, STATE:1, Temp: -0.20 C"
2026-03-31T17:24:35.900278,3.269,telemetry,43456,0.000,7.435,1,-0.200,"T:43456, V:0, I:7.4 mA, STATE:1, Temp: -0.20 C"
2026-03-31T17:24:36.103780,3.472,telemetry,43457,0.000,7.503,1,-0.208,"T:43457, V:0, I:7.5 mA, STATE:1, Temp: -0.21 C"
2026-03-31T17:24:36.306897,3.676,telemetry,43458,0.000,7.567,1,-0.226,"T:43458, V:0, I:7.6 mA, STATE:1, Temp: -0.23 C"
2026-03-31T17:24:36.511250,3.880,telemetry,43459,0.000,7.627,1,-0.254,"T:43459, V:0, I:7.6 mA, STATE:1, Temp: -0.25 C"
2026-03-31T17:24:36.715274,4.084,telemetry,43460,0.000,7.683,1,-0.291,"T:43460, V:0, I:7.7 mA, STATE:1, Temp: -0.29 C"
2026-03-31T17:24:36.919162,4.288,telemetry,43461,0.000,7.735,1,-0.337,"T:43461, V:0, I:7.7 mA, STATE:1, Temp: -0.34 C"
2026-03-31T17:24:37.124487,4.493,telemetry,43462,0.000,7.782,1,-0.392,"T:43462, V:0, I:7.8 mA, STATE:1, Temp: -0.39 C"
2026-03-31T17:24:37.327745,4.696,telemetry,43463,0.000,7.826,1,-0.454,"T:43463, V:0, I:7.8 mA, STATE:1, Temp: -0.45 C"
2026-03-31T17:24:37.531607,4.900,telemetry,43464,0.000,7.864,1,-0.525,"T:43464, V:0, I:7.9 mA, STATE:1, Temp: -0.52 C"
2026-03-31T17:24:37.735674,5.104,telemetry,43465,0.000,7.898,1,-0.602,"T:43465, V:0, I:7.9 mA, STATE:1, Temp: -0.60 C"
2026-03-31T17:24:37.941022,5.310,telemetry,43466,0.000,7.927,1,-0.684,"T:43466, V:0, I:7.9 mA, STATE:1, Temp: -0.68 C"
2026-03-31T17:24:38.144717,5.513,telemetry,43467,0.000,7.951,1,-0.773,"T:43467, V:0, I:8.0 mA, STATE:1, Temp: -0.77 C"
2026-03-31T17:24:38.350084,5.719,telemetry,43468,0.000,7.971,1,-0.865,"T:43468, V:0, I:8.0 mA, STATE:1, Temp: -0.87 C"
2026-03-31T17:24:38.555361,5.924,telemetry,43469,0.000,7.985,1,-0.961,"T:43469, V:0, I:8.0 mA, STATE:1, Temp: -0.96 C"
2026-03-31T17:24:38.757171,6.126,telemetry,43470,0.000,7.995,1,-1.059,"T:43470, V:0, I:8.0 mA, STATE:1, Temp: -1.06 C"
2026-03-31T17:24:38.961766,6.330,telemetry,43471,0.000,8.000,1,-1.158,"T:43471, V:0, I:8.0 mA, STATE:1, Temp: -1.16 C"
2026-03-31T17:24:39.167295,6.536,telemetry,43472,0.000,7.999,1,-1.258,"T:43472, V:0, I:8.0 mA, STATE:1, Temp: -1.26 C"
2026-03-31T17:24:39.371075,6.740,telemetry,43473,0.000,7.994,1,-1.358,"T:43473, V:0, I:8.0 mA, STATE:1, Temp: -1.36 C"
2026-03-31T17:24:39.574653,6.943,telemetry,43474,0.000,7.983,1,-1.456,"T:43474, V:0, I:8.0 mA, STATE:1, Temp: -1.46 C"
2026-03-31T17:24:39.777600,7.146,telemetry,43475,0.000,7.968,1,-1.551,"T:43475, V:0, I:8.0 mA, STATE:1, Temp: -1.55 C"
