timestamp_utc,time_elapsed_s,message_type,t_raw,v_volts,i_mA,state,temp_celsius,message
2026-04-30T15:36:45.352641,0.084,telemetry,866230,77.000,7.000,0,20.580,"T:866230, V:77, I:7 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:45.452984,0.185,telemetry,866240,78.000,7.000,0,20.580,"T:866240, V:78, I:7 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:45.551484,0.283,telemetry,866250,77.000,7.000,0,20.770,"T:866250, V:77, I:7 mA, Temp:20.77 C, STATE:0"
2026-04-30T15:36:45.652393,0.384,telemetry,866260,78.000,7.000,0,20.770,"T:866260, V:78, I:7 mA, Temp:20.77 C, STATE:0"
2026-04-30T15:36:45.750958,0.483,telemetry,866270,78.000,7.000,0,20.580,"T:866270, V:78, I:7 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:45.851858,0.584,telemetry,866280,78.000,7.000,0,20.580,"T:866280, V:78, I:7 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:45.950403,0.682,telemetry,866290,77.000,7.000,0,20.770,"T:866290, V:77, I:7 mA, Temp:20.77 C, STATE:0"
2026-04-30T15:36:46.051318,0.783,telemetry,866300,78.000,7.000,0,20.770,"T:866300, V:78, I:7 mA, Temp:20.77 C, STATE:0"
2026-04-30T15:36:46.149843,0.882,telemetry,866310,77.000,6.000,0,20.580,"T:866310, V:77, I:6 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:46.250763,0.982,telemetry,866320,79.000,7.000,0,20.580,"T:866320, V:79, I:7 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:46.349350,1.081,telemetry,866330,79.000,7.000,0,20.580,"T:866330, V:79, I:7 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:46.450245,1.182,telemetry,866340,77.000,5.000,0,20.580,"T:866340, V:77, I:5 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:46.548793,1.280,telemetry,866350,77.000,6.000,0,20.770,"T:866350, V:77, I:6 mA, Temp:20.77 C, STATE:0"
2026-04-30T15:36:46.649712,1.381,telemetry,866360,78.000,6.000,0,20.770,"T:866360, V:78, I:6 mA, Temp:20.77 C, STATE:0"
2026-04-30T15:36:46.748243,1.480,telemetry,866370,77.000,6.000,0,20.580,"T:866370, V:77, I:6 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:46.849137,1.581,telemetry,866380,78.000,7.000,0,20.580,"T:866380, V:78, I:7 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:46.947664,1.679,telemetry,866390,78.000,7.000,0,20.580,"T:866390, V:78, I:7 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:47.048578,1.780,telemetry,866400,79.000,8.000,0,20.580,"T:866400, V:79, I:8 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:47.147129,1.879,telemetry,866410,77.000,7.000,0,20.580,"T:866410, V:77, I:7 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:47.248033,1.980,telemetry,866420,78.000,7.000,0,20.580,"T:866420, V:78, I:7 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:47.346570,2.078,telemetry,866430,78.000,7.000,0,20.580,"T:866430, V:78, I:7 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:47.447477,2.179,telemetry,866440,77.000,7.000,0,20.580,"T:866440, V:77, I:7 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:47.546029,2.278,telemetry,866450,78.000,8.000,0,20.580,"T:866450, V:78, I:8 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:47.646937,2.379,telemetry,866460,78.000,8.000,0,20.580,"T:866460, V:78, I:8 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:47.745484,2.477,telemetry,866470,78.000,8.000,0,20.580,"T:866470, V:78, I:8 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:47.846353,2.578,telemetry,866480,77.000,7.000,0,20.580,"T:866480, V:77, I:7 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:47.944893,2.677,telemetry,866490,78.000,6.000,0,20.580,"T:866490, V:78, I:6 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:48.045821,2.777,telemetry,866500,78.000,8.000,0,20.580,"T:866500, V:78, I:8 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:48.144404,2.876,telemetry,866510,78.000,7.000,0,20.580,"T:866510, V:78, I:7 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:48.245273,2.977,telemetry,866520,78.000,8.000,0,20.580,"T:866520, V:78, I:8 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:48.256203,2.988,event,,,,,,Arduino runtime SET sent: -30.00
2026-04-30T15:36:48.343841,3.076,telemetry,866530,79.000,7.000,0,20.580,"T:866530, V:79, I:7 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:48.444735,3.176,telemetry,866540,78.000,8.000,0,20.580,"T:866540, V:78, I:8 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:48.543304,3.275,telemetry,866550,78.000,7.000,0,20.580,"T:866550, V:78, I:7 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:48.644232,3.376,telemetry,866560,78.000,8.000,0,20.580,"T:866560, V:78, I:8 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:48.742795,3.474,telemetry,866570,78.000,7.000,0,20.580,"T:866570, V:78, I:7 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:48.843701,3.575,telemetry,866580,78.000,7.000,0,20.580,"T:866580, V:78, I:7 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:48.942250,3.674,telemetry,866590,78.000,7.000,0,20.580,"T:866590, V:78, I:7 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:49.043160,3.775,telemetry,866600,78.000,6.000,0,20.580,"T:866600, V:78, I:6 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:49.141678,3.873,telemetry,866610,78.000,8.000,0,20.580,"T:866610, V:78, I:8 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:49.242575,3.974,telemetry,866620,77.000,8.000,0,20.580,"T:866620, V:77, I:8 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:49.341120,4.073,telemetry,866630,79.000,7.000,0,20.580,"T:866630, V:79, I:7 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:49.442043,4.174,telemetry,866640,78.000,8.000,0,20.580,"T:866640, V:78, I:8 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:49.540585,4.272,telemetry,866650,77.000,7.000,0,20.770,"T:866650, V:77, I:7 mA, Temp:20.77 C, STATE:0"
2026-04-30T15:36:49.641506,4.373,telemetry,866660,78.000,7.000,0,20.770,"T:866660, V:78, I:7 mA, Temp:20.77 C, STATE:0"
2026-04-30T15:36:49.740015,4.472,telemetry,866670,78.000,7.000,0,20.580,"T:866670, V:78, I:7 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:49.840937,4.573,telemetry,866680,79.000,8.000,0,20.580,"T:866680, V:79, I:8 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:49.939496,4.671,telemetry,866690,78.000,7.000,0,20.580,"T:866690, V:78, I:7 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:50.040618,4.772,telemetry,866700,79.000,8.000,0,20.580,"T:866700, V:79, I:8 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:50.139091,4.871,telemetry,866710,78.000,7.000,0,20.580,"T:866710, V:78, I:7 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:50.240009,4.972,telemetry,866720,78.000,7.000,0,20.580,"T:866720, V:78, I:7 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:50.338566,5.070,telemetry,866730,78.000,7.000,0,20.770,"T:866730, V:78, I:7 mA, Temp:20.77 C, STATE:0"
2026-04-30T15:36:50.439487,5.171,telemetry,866740,78.000,7.000,0,20.770,"T:866740, V:78, I:7 mA, Temp:20.77 C, STATE:0"
2026-04-30T15:36:50.538017,5.270,telemetry,866750,79.000,7.000,0,20.580,"T:866750, V:79, I:7 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:50.638987,5.371,telemetry,866760,78.000,7.000,0,20.580,"T:866760, V:78, I:7 mA, Temp:20.58 C, STATE:0"
2026-04-30T15:36:50.737513,5.469,telemetry,866770,76.000,7.000,0,20.770,"T:866770, V:76, I:7 mA, Temp:20.77 C, STATE:0"
