timestamp_utc,time_elapsed_s,message_type,t_raw,v_volts,i_mA,state,temp_celsius,message
2026-04-17T13:58:50.475534,0.032,telemetry,1176690,103.000,0.000,0,24.870,"T:1176690, V:103, I:0 mA, Temp:24.87 C, STATE:0"
2026-04-17T13:58:50.517024,0.074,telemetry,1176700,103.000,0.000,0,24.870,"T:1176700, V:103, I:0 mA, Temp:24.87 C, STATE:0"
2026-04-17T13:58:50.556638,0.113,telemetry,1176710,103.000,0.000,0,24.870,"T:1176710, V:103, I:0 mA, Temp:24.87 C, STATE:0"
2026-04-17T13:58:50.598667,0.155,telemetry,1176720,103.000,0.000,0,24.870,"T:1176720, V:103, I:0 mA, Temp:24.87 C, STATE:0"
2026-04-17T13:58:50.638319,0.195,telemetry,1176730,103.000,0.000,0,24.870,"T:1176730, V:103, I:0 mA, Temp:24.87 C, STATE:0"
2026-04-17T13:58:50.680370,0.237,telemetry,1176740,103.000,0.000,0,24.870,"T:1176740, V:103, I:0 mA, Temp:24.87 C, STATE:0"
2026-04-17T13:58:50.720059,0.277,telemetry,1176750,103.000,0.000,0,24.870,"T:1176750, V:103, I:0 mA, Temp:24.87 C, STATE:0"
2026-04-17T13:58:50.762024,0.319,telemetry,1176760,103.000,0.000,0,24.870,"T:1176760, V:103, I:0 mA, Temp:24.87 C, STATE:0"
2026-04-17T13:58:50.801669,0.358,telemetry,1176770,103.000,0.000,0,24.870,"T:1176770, V:103, I:0 mA, Temp:24.87 C, STATE:0"
2026-04-17T13:58:50.843699,0.400,telemetry,1176780,103.000,0.000,0,24.870,"T:1176780, V:103, I:0 mA, Temp:24.87 C, STATE:0"
2026-04-17T13:58:50.883347,0.440,telemetry,1176790,103.000,0.000,0,24.870,"T:1176790, V:103, I:0 mA, Temp:24.87 C, STATE:0"
2026-04-17T13:58:50.925388,0.482,telemetry,1176800,103.000,0.000,0,24.870,"T:1176800, V:103, I:0 mA, Temp:24.87 C, STATE:0"
2026-04-17T13:58:50.965035,0.522,telemetry,1176810,103.000,0.000,0,24.870,"T:1176810, V:103, I:0 mA, Temp:24.87 C, STATE:0"
